"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","30H4UDGLT34F936W931DEP7AT72MP0","A2EI075XZT9Y2S","Approved","Thu Jan 10 12:50:11 PST 2019","Thu Jan 10 13:06:02 PST 2019","Sun Jan 13 13:06:02 PST 2019","2019-01-13 21:06:28 UTC","","","951","100% (5/5)","100% (1/1)","100% (1/1)","nxs9bh4zch0h6g6q3yg4h8zzi0"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","30LB5CDZNDWCKT1V77CH7Q2B03EZ0T","A1MTRZDRKNB9GV","Approved","Thu Jan 10 14:00:44 PST 2019","Thu Jan 10 14:11:30 PST 2019","Sun Jan 13 14:11:30 PST 2019","2019-01-13 22:12:28 UTC","","","646","100% (1/1)","100% (1/1)","100% (1/1)","nxs0tuiwqkqk69hhg47e9uykl1"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","31UV0MXWNRYPKAYM49U7OQVCLYKI5X","A218S9QMWS15U","Approved","Thu Jan 10 13:32:40 PST 2019","Thu Jan 10 13:43:23 PST 2019","Sun Jan 13 13:43:23 PST 2019","2019-01-13 21:43:28 UTC","","","643","100% (1/1)","100% (1/1)","100% (1/1)","nxsanu2xdbxbqu6ndtkq90s7h1BB"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","3300DTYQT332XRFYSISJ1MSBP1CQEL","A3HTLXAPOBCVVO","Approved","Thu Jan 10 16:07:34 PST 2019","Thu Jan 10 16:24:02 PST 2019","Sun Jan 13 16:24:02 PST 2019","2019-01-14 00:24:28 UTC","","","988","100% (52/52)","100% (2/2)","100% (1/1)","nxsz77l8yfz5iryk9oiu8x1"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","338JKRMM27LMULZJTN33WPAJDZ6AH2","A7NZ814Q5MX2R","Approved","Thu Jan 10 13:30:56 PST 2019","Thu Jan 10 13:42:54 PST 2019","Sun Jan 13 13:42:54 PST 2019","2019-01-13 21:43:28 UTC","","","718","100% (1/1)","100% (1/1)","100% (1/1)","nxstqecl1z4uzqnvpkjryb50r1BB"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","33JKGHPFYDGF6IUJTOOLA02FTS5NM9","A258MR1IS96JEP","Approved","Thu Jan 10 13:37:27 PST 2019","Thu Jan 10 13:50:19 PST 2019","Sun Jan 13 13:50:19 PST 2019","2019-01-13 21:50:28 UTC","","","772","100% (45/45)","100% (2/2)","100% (1/1)","nxs2hczyzf3e3ownmpr67ir771BB"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","33PPUNGG39R0KNLU1KVWRM3Y9T8RZE","AR1IWBDA7MC86","Approved","Thu Jan 10 12:50:22 PST 2019","Thu Jan 10 13:03:24 PST 2019","Sun Jan 13 13:03:24 PST 2019","2019-01-13 21:03:28 UTC","","","782","100% (3/3)","100% (1/1)","100% (1/1)","nxsitukhbekyepwy5c0806tn1"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","33UKMF931A6HEQPNZHB95D3ZCIJTTD","AKZ8SFOAI4RZN","Approved","Thu Jan 10 12:50:11 PST 2019","Thu Jan 10 13:04:30 PST 2019","Sun Jan 13 13:04:30 PST 2019","2019-01-13 21:05:28 UTC","","","859","100% (1/1)","100% (1/1)","100% (1/1)","nxsq9y8na77kxjmfoyev4h21BB"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","34S9DKFK74BF0ZJXCRCW4VPM22HYN8","A3KNO82DZ519HG","Approved","Thu Jan 10 13:17:51 PST 2019","Thu Jan 10 13:33:02 PST 2019","Sun Jan 13 13:33:02 PST 2019","2019-01-13 21:33:28 UTC","","","911","100% (1/1)","100% (1/1)","100% (1/1)","NO CODE WAS GIVEN I COMPLETED YOUR SURVEY MY ID IS A3KNO82DZ519HG"
"3F6045TU7DADNC91D3V9YT6SPGZ99V","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 12:50:01 PST 2019","50","BatchId:3495974;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 12:50:01 PST 2019","","","35GMH2SV3F3ZCF2ID50FCHXBA0FOEW","A3QSJY1FFN0N6V","Approved","Thu Jan 10 12:50:14 PST 2019","Thu Jan 10 12:58:15 PST 2019","Sun Jan 13 12:58:15 PST 2019","2019-01-13 20:58:28 UTC","","","481","100% (2/2)","100% (1/1)","100% (1/1)","nxsehpeg0e7p87gyvwnb9yrb1"
