"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","304SM51WA4QG34IRAVFYVE1R4T6BSJ","A4CJXQTE02JJ9","Approved","Thu Jan 10 20:43:05 PST 2019","Thu Jan 10 20:56:37 PST 2019","Sun Jan 13 20:56:37 PST 2019","2019-01-14 04:57:28 UTC","","","812","100% (1/1)","100% (1/1)","100% (1/1)","nxsi9pcyyn4m0h4rc3cuchhy1BB"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","308Q0PEVB9Z8LX0Y7Z7O060E7VZ9ID","AE26XK0VKNPPK","Approved","Thu Jan 10 20:13:30 PST 2019","Thu Jan 10 20:24:34 PST 2019","Sun Jan 13 20:24:34 PST 2019","2019-01-14 04:25:28 UTC","","","664","100% (1/1)","100% (1/1)","100% (1/1)","nxscum2pvg8ek4856qm514spu1"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","308XBLVESJQ42PIEV6FT54WVIRLRB9","A2W7CFTUGGED24","Approved","Thu Jan 10 20:39:42 PST 2019","Thu Jan 10 20:48:05 PST 2019","Sun Jan 13 20:48:05 PST 2019","2019-01-14 04:48:28 UTC","","","503","100% (1/1)","100% (1/1)","100% (1/1)","nxsxbp29ndd49jex7tb6utibp1"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","30BUDKLTXEHD45W08Q4G3BXKT69E5I","A1HH3GV67LKM7W","Approved","Thu Jan 10 20:11:33 PST 2019","Thu Jan 10 20:22:28 PST 2019","Sun Jan 13 20:22:28 PST 2019","2019-01-14 04:23:28 UTC","","","655","100% (1/1)","100% (1/1)","100% (1/1)","nxscf7rrg1mhj8udgjvihuts1BB"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","30BXRYBRP5JJ1Y2MUSZVEE7A5J5WHX","A35HQ420VLXK1T","Approved","Thu Jan 10 20:16:56 PST 2019","Thu Jan 10 20:29:33 PST 2019","Sun Jan 13 20:29:33 PST 2019","2019-01-14 04:30:28 UTC","","","757","100% (1/1)","100% (1/1)","100% (1/1)","nxskwizx0i5lhompfsaznud11BB"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","30IQTZXKALSNFY1G6POWA5M0S490XS","A3APMO8WXVH1V0","Approved","Thu Jan 10 20:09:16 PST 2019","Thu Jan 10 20:20:07 PST 2019","Sun Jan 13 20:20:07 PST 2019","2019-01-14 04:20:28 UTC","","","651","100% (2/2)","100% (1/1)","100% (1/1)","nxsk5oxg2flcdjcux2oi9d2hs1"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","30JNVC0ORA6EH160IJ0PMPPOHINQHM","A1WML1ZP2ISAR7","Approved","Thu Jan 10 20:08:46 PST 2019","Thu Jan 10 20:18:53 PST 2019","Sun Jan 13 20:18:53 PST 2019","2019-01-14 04:19:28 UTC","","","607","100% (1/1)","100% (1/1)","100% (1/1)","nxsv5zs8tyuqarfgsbxblo7r70"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","30JNVC0ORA6EH160IJ0PMPPOHIPHQF","A37V2BNHM204M7","Approved","Thu Jan 10 20:31:30 PST 2019","Thu Jan 10 20:44:08 PST 2019","Sun Jan 13 20:44:08 PST 2019","2019-01-14 04:44:28 UTC","","","758","100% (1/1)","100% (1/1)","100% (1/1)","nxs69ixbxxputul5txfx3zneh2a1"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","30LB5CDZNDWCKT1V77CH7Q2B0470ZP","A3HWJSTOWKW76P","Approved","Thu Jan 10 20:09:24 PST 2019","Thu Jan 10 20:28:56 PST 2019","Sun Jan 13 20:28:56 PST 2019","2019-01-14 04:29:28 UTC","","","1172","100% (1/1)","100% (1/1)","100% (1/1)","nxswevwd8azk931kzbngb29y1BB"
"3D1TUISJWIM4I5Q7F8WD7IS9LR1IUJ","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 20:08:27 PST 2019","400","BatchId:3496296;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 20:08:27 PST 2019","","","3137ONMDKHRBK2LKPMN778O9JFNEG0","A1JMD1M91WRWGB","Approved","Thu Jan 10 20:12:26 PST 2019","Thu Jan 10 20:23:57 PST 2019","Sun Jan 13 20:23:57 PST 2019","2019-01-14 04:24:28 UTC","","","691","100% (2/2)","100% (1/1)","100% (1/1)","nxsv8434k0jq2hvok0acsem0"
