"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","3018Q3ZVOJCZJFDMPSFXATCP0BNRA5","A3J85WP15JFYW0","Submitted","Fri Jan 11 10:33:30 PST 2019","Fri Jan 11 10:41:15 PST 2019","Mon Jan 14 10:41:15 PST 2019","","","","465","100% (2/2)","0% (0/0)","0% (0/0)","nxspy5tewp17xpqvrdhh47yx1BB"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","30BXRYBRP5JJ1Y2MUSZVEE7A5LVWHR","AB1N24V8DSV","Submitted","Fri Jan 11 11:04:20 PST 2019","Fri Jan 11 11:19:21 PST 2019","Mon Jan 14 11:19:21 PST 2019","","","","901","0% (0/0)","0% (0/0)","0% (0/0)","nxsdsdw7hoizotfr3ipogsuhq0"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","30ZX6P7VF9HTGOZ548D92K70E67J24","A2I0ANKY20XQRX","Submitted","Fri Jan 11 10:54:27 PST 2019","Fri Jan 11 11:12:34 PST 2019","Mon Jan 14 11:12:34 PST 2019","","","","1087","100% (1/1)","0% (0/0)","0% (0/0)","nxsa1hggp77ks025q50dc4suh1"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","317HQ483I8ETAZ4S89QTI7VYCMYIN7","A19DZAFFZEU6GN","Submitted","Fri Jan 11 10:40:33 PST 2019","Fri Jan 11 10:56:26 PST 2019","Mon Jan 14 10:56:26 PST 2019","","","","953","100% (1/1)","0% (0/0)","0% (0/0)","nxsvurtv1wwh2nasfud2uikwb1"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","31JLPPHS2VGW2HMLOLJJTQTEJE6O3S","A1SHLWKA0UH1IS","Submitted","Fri Jan 11 10:32:59 PST 2019","Fri Jan 11 10:46:21 PST 2019","Mon Jan 14 10:46:21 PST 2019","","","","802","100% (5/5)","0% (0/0)","0% (0/0)","nxs1nyohps0iath0cp2wljaypd1BB"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","31QTRG6Q2UZF3KVAS6PO8KUH2KXPYG","A2VFEDAK5C1E1O","Submitted","Fri Jan 11 10:33:20 PST 2019","Fri Jan 11 10:45:20 PST 2019","Mon Jan 14 10:45:20 PST 2019","","","","720","0% (0/0)","0% (0/0)","0% (0/0)","nxs6k1o3qpx6nuxivyjdg68ed1"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","339ANSOTR6OS2TJPBWYDQFEUIRTIK2","AK3H5QRAROFGP","Submitted","Fri Jan 11 10:33:20 PST 2019","Fri Jan 11 10:46:10 PST 2019","Mon Jan 14 10:46:10 PST 2019","","","","770","100% (3/3)","0% (0/0)","0% (0/0)","nxslpfdoajdlibjwn6ea62ot1BB"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","33LK57MYLURCL2L7G9V1HW8UVY8ZSX","A2JI88OO9BS59Y","Submitted","Fri Jan 11 10:18:00 PST 2019","Fri Jan 11 10:26:44 PST 2019","Mon Jan 14 10:26:44 PST 2019","","","","524","0% (0/0)","0% (0/0)","0% (0/0)","nxshlmq713rbeqzchxa2e3wd0"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","33PPUNGG39R0KNLU1KVWRM3Y9WPZR9","A20X14OMRL0YPZ","Submitted","Fri Jan 11 10:41:45 PST 2019","Fri Jan 11 10:51:13 PST 2019","Mon Jan 14 10:51:13 PST 2019","","","","568","100% (4/4)","0% (0/0)","0% (0/0)","nxsc404dgihtvwkgrn7abr4is1"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","35BLDD71I7JSDU2BA406SJS1U22ZV2","A2HSCKH5NKN5LP","Submitted","Fri Jan 11 10:53:56 PST 2019","Fri Jan 11 11:00:43 PST 2019","Mon Jan 14 11:00:43 PST 2019","","","","407","100% (23/23)","0% (0/0)","0% (0/0)","nxsc7v8rbi81otiw22hxdqce1"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","3634BBTX0PGHM7RBAL7GA2MPAVGIF4","A11UBOE8N877JJ","Submitted","Fri Jan 11 10:30:05 PST 2019","Fri Jan 11 10:38:57 PST 2019","Mon Jan 14 10:38:57 PST 2019","","","","532","0% (0/0)","0% (0/0)","0% (0/0)","nxsnuzatukl0zltffoqi1xrt0"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","36PW28KO40IAAB8H3MVXBMD6LM3EAL","A13KG877JUKJZO","Submitted","Fri Jan 11 10:55:29 PST 2019","Fri Jan 11 11:05:57 PST 2019","Mon Jan 14 11:05:57 PST 2019","","","","628","0% (0/0)","0% (0/0)","0% (0/0)","nxsqanovdpv4z6big5f3lg0p0"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","36ZN444YTSKBSK449OQ6XWV32W3IOM","A1T79J0XQXDDGC","Submitted","Fri Jan 11 10:14:48 PST 2019","Fri Jan 11 10:31:23 PST 2019","Mon Jan 14 10:31:23 PST 2019","","","","995","100% (874/874)","0% (0/0)","0% (0/0)","I refreshed this survey at the end with the ranked items and it did not take me back but to the beginning. I did this survey in it's s entirety."
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","378XPAWRUDZMQGA3Z5LOW1BYDF0IAO","A2YVC1U50H2B4R","Submitted","Fri Jan 11 10:35:13 PST 2019","Fri Jan 11 10:41:10 PST 2019","Mon Jan 14 10:41:10 PST 2019","","","","357","100% (3/3)","0% (0/0)","0% (0/0)","nxsjjklkunnrq15emmukqnbb1BB"
"32204AGAABYLHSESPLPB3RQ3C6GHGY","3DCJP2JIFL2CWZ0726A7UMX2N8Q3CF","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Fri Jan 11 10:12:16 PST 2019","50","BatchId:3496858;OriginalHitTemplateId:920937340;","1200","259200","Fri Jan 18 10:12:16 PST 2019","","","37XITHEISXVNCUAK96BOGO2D0EBRCA","A289D98Z4GAZ28","Submitted","Fri Jan 11 10:44:09 PST 2019","Fri Jan 11 11:03:44 PST 2019","Mon Jan 14 11:03:44 PST 2019","","","","1175","0% (0/0)","0% (0/0)","0% (0/0)","nxszelq2ccjkkplpn5g9ui1BB"
