"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","304SM51WA4QG34IRAVFYVE1R4TSSBM","A1XUZFDVKP95VC","Approved","Thu Jan 10 17:20:45 PST 2019","Thu Jan 10 17:33:06 PST 2019","Sun Jan 13 17:33:06 PST 2019","2019-01-14 01:33:28 UTC","","","741","98% (93/95)","100% (2/2)","100% (1/1)","nxs83gr4l1zyaavehemjqa6m1"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","320DUZ38G88JVI7C3NYY4O11ON5JGC","A2QD7QFGCUNF5N","Approved","Thu Jan 10 17:06:37 PST 2019","Thu Jan 10 17:22:12 PST 2019","Sun Jan 13 17:22:12 PST 2019","2019-01-14 01:22:28 UTC","","","935","100% (1567/1567)","100% (1/1)","100% (1/1)","nxsk15f1s0aljolrj9d1q3lhi0"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","32SVAV9L3GV70DSKE2E1SV99UVE3AG","A2M59R65OZRNNX","Approved","Thu Jan 10 18:37:45 PST 2019","Thu Jan 10 18:39:47 PST 2019","Sun Jan 13 18:39:47 PST 2019","2019-01-14 02:40:28 UTC","","","122","100% (1/1)","100% (1/1)","100% (1/1)","nxslk18j2s6z01qruo7c35i8qgjqu0"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","3300DTYQT332XRFYSISJ1MSBP2IQET","AKHH4W14A6AN9","Approved","Thu Jan 10 17:04:18 PST 2019","Thu Jan 10 17:22:42 PST 2019","Sun Jan 13 17:22:42 PST 2019","2019-01-14 01:23:28 UTC","","","1104","100% (17/17)","100% (1/1)","100% (1/1)","nxs3r48i5rpj1n7tw149hvf521BB"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","336KAV9KYREJBDU4Q8ECC7MOR8H2YE","AFIIFNK4FM7MZ","Approved","Thu Jan 10 18:35:49 PST 2019","Thu Jan 10 18:50:19 PST 2019","Sun Jan 13 18:50:19 PST 2019","2019-01-14 02:50:28 UTC","","","870","100% (1/1)","100% (1/1)","100% (1/1)","nxsyjg3g31o836oarv8d7b1ubeuhl1"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","33CKWXB73K6FWM15VF7PT119SHN11R","A3N0QZ9ZKUCTCQ","Approved","Thu Jan 10 17:06:35 PST 2019","Thu Jan 10 17:24:51 PST 2019","Sun Jan 13 17:24:51 PST 2019","2019-01-14 01:25:28 UTC","","","1096","100% (1/1)","100% (1/1)","100% (1/1)","nxs3x7hpmydfdva8s4zq8ut71BB"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","33SA9F9TRYG7HOBK4RRPTBAXD3ZWE3","A1T8EFHGSEE3RD","Approved","Thu Jan 10 17:05:55 PST 2019","Thu Jan 10 17:21:12 PST 2019","Sun Jan 13 17:21:12 PST 2019","2019-01-14 01:21:28 UTC","","","917","100% (1/1)","100% (1/1)","100% (1/1)","nxsp936kfu6ysiudbgey3cqch1"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","3483FV8BEF5HSTKYKPJKTG2VSYM26C","A2F8YFFRKK14QD","Approved","Thu Jan 10 18:05:54 PST 2019","Thu Jan 10 18:19:20 PST 2019","Sun Jan 13 18:19:20 PST 2019","2019-01-14 02:19:28 UTC","","","806","100% (1/1)","100% (1/1)","100% (1/1)","nxs85fa8xdj8niclzznilyygn1BB"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","34BBWHLWHBXJXTD60AHGEQ8P5W6IWY","A1GKTC682SWY23","Approved","Thu Jan 10 17:04:52 PST 2019","Thu Jan 10 17:14:55 PST 2019","Sun Jan 13 17:14:55 PST 2019","2019-01-14 01:15:28 UTC","","","603","100% (2/2)","100% (1/1)","100% (1/1)","nxsoyncb7w2nz9tu7mionvwgr1"
"3PKVGQTFIH6YSDDVFWNBOVZD4BTRYS","3MY6FNYS87Q41CCIK6070SMSZ9QB25","Predicting Future Criminal Offenses","Predict whether a person will commit a criminal offense in the future. [$5 potential bonus; 10-15 minutes]","survey, prediction","$1.00","Thu Jan 10 17:04:12 PST 2019","50","BatchId:3496214;OriginalHitTemplateId:920937340;","1200","259200","Thu Jan 17 17:04:12 PST 2019","","","34BBWHLWHBXJXTD60AHGEQ8P5W6WIC","A2R0YYUAWNT7UD","Approved","Thu Jan 10 17:06:02 PST 2019","Thu Jan 10 17:17:15 PST 2019","Sun Jan 13 17:17:15 PST 2019","2019-01-14 01:17:28 UTC","","","673","100% (729/729)","100% (1/1)","100% (1/1)","nxsfxjm29em02dr9vmr09lsm1"
